accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_from,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
17:11.4,3985,TCP  ,217.89.191.234,40,Mozilla Firefox,,Female,US,Premium,Russian,1800.51,No,0,Credit Card
17:23.0,2137,TCP  ,218.111.216.164,2987,Chrome,,Male,RU,Premium,English,1800.51,No,0,Cash
20:53.2,2817,TCP  ,220.117.97.208,3745,Chrome,,Female,CN,Premium,English,1800.51,No,0,Credit Card
25:26.5,3990,TCP  ,222.255.236.117,3065,IOS App,,Male,US,Premium,English,1800.51,No,0,Credit Card
28:30.6,4938,TCP  ,223.191.40.45,2985,Android App,,Male,US,Premium,English,1800.51,No,0,Cash
30:21.5,4449,TCP  ,223.24.111.25,3865,Safari,,Male,US,Premium,English,1800.51,No,0,Cash
27:43.8,2521,ICMP ,223.24.38.66,56,Microsoft Edge,,Female,IT,Premium,English,1800.51,No,0,Credit Card
32:59.5,3243,TCP  ,1.132.96.1373,3065,Android App,,Male,CA,Premium,English,1800.51,No,0,Credit Card
32:04.4,2718,TCP  ,1.204.26.172,2267,Others,,Female,IT,Premium,English,1800.51,No,0,Credit Card
34:54.7,3521,TCP  ,1.23.61.218,4198,Others,,Male,PR,Premium,English,1800.51,No,0,Credit Card
40:38.5,4058,TCP  ,1.52.179.94,2985,IOS App,,Female,CN,Premium,English,1800.51,No,0,Others
57:54.7,3517,UDP  ,5.228.103.214,438,IOS App,,Male,IT,Premium,German,1800.51,No,0,Cash
05:18.5,2036,TCP  ,5.34.246.24,46,Mozilla Firefox,,Male,IT,Premium,English,1800.51,No,0,Credit Card
04:20.5,2869,TCP  ,5.46.6.16,2999,Safari,,Female,KR,Premium,Spanish,1800.51,No,0,Others
05:35.2,4569,TCP  ,5.70.210.81,92,Safari,,Female,US,Premium,English,1800.51,No,0,Cash
05:23.3,4433,TCP  ,5.71.30.101,3003,Microsoft Edge,,Female,RU,Premium,English,1800.51,No,0,Cash
05:00.4,3897,UDP  ,5.9.112.6,76,Android App,,Female,IT,Premium,English,1800.51,No,0,Cash
18:03.3,2288,TCP  ,8.42.202.9,3809,IOS App,,Female,IT,Premium,English,1800.51,No,0,Cash
28:10.7,3630,TCP  ,14.201.205.56,2900,IOS App,,Male,IT,Premium,English,1800.51,No,0,Credit Card
33:24.8,4732,TCP  ,23.127.226.70,3745,Microsoft Edge,,Female,CH,Premium,English,1800.51,No,0,Cash
35:19.5,4632,TCP  ,23.24.93.185,3958,Android App,,Male,CH,Premium,English,1800.51,No,0,Debit Card
39:38.5,4977,TCP  ,23.88.233.32,46,IOS App,,Female,IT,Premium,English,1800.51,No,0,Credit Card
43:57.2,2405,ICMP ,24.125.72.158,465,Android App,,Female,RU,Premium,English,1800.51,No,0,Credit Card
48:05.9,2638,TCP  ,24.15.64.16,5542,Mozilla Firefox,,Female,CN,Premium,English,1800.51,No,0,Others
53:31.8,4833,TCP  ,24.219.68.17,40,Others,,Female,MX,Premium,English,1800.51,No,0,Cash
53:57.5,4105,TCP  ,24.229.172.261,3809,Android App,,Female,IT,Premium,English,1800.51,No,0,Cash
51:43.0,3844,TCP  ,24.236.170.181,3305,Android App,,Male,RU,Premium,English,1800.51,No,0,Cash
57:43.1,2512,TCP  ,24.5.238.151,3745,Others,,Female,IN,Premium,English,1800.51,No,0,Cash
59:26.8,3567,TCP  ,24.88.234.215,2930,Others,,Female,AT,Premium,English,1800.51,No,0,Credit Card
59:55.9,2661,TCP  ,27.4.125.216,2403,IOS App,,Female,JP,Premium,English,1800.51,No,0,Debit Card
04:07.2,1611,TCP  ,27.58.136.121,4009,Others,,Female,US,Premium,English,1800.51,No,0,Others
09:39.8,2807,TCP  ,31.184.197.41,96,Others,,Female,IN,Premium,Russian,1800.51,No,0,Credit Card
09:41.0,2628,TCP  ,31.192.104.74,4230,Others,,Male,US,Premium,English,1800.51,No,0,Debit Card
15:16.8,2632,TCP  ,36.37.206.34,3110,Microsoft Edge,,Male,JP,Premium,English,1800.51,No,0,Cash
15:48.9,3471,TCP  ,36.37.206.45,242,Safari,,Female,IT,Premium,English,1800.51,No,0,Cash
18:00.4,2098,TCP  ,36.79.9.98,2986,Mozilla Firefox,,Female,JP,Premium,English,1800.51,No,0,Cash
16:22.4,3547,TCP  ,36.84.228.95,3185,Android App,,Male,CA,Premium,English,1800.51,No,0,Credit Card
22:43.8,2552,TCP  ,37.163.38.214,3745,Chrome,,Male,RU,Premium,English,1800.51,No,0,Credit Card
31:24.2,4070,TCP  ,37.61.186.185,3745,Chrome,,Female,CH,Premium,Russian,1800.51,No,0,Credit Card
37:50.0,4315,TCP  ,39.48.37.221,2889,Chrome,,Female,IN,Premium,English,1800.51,No,0,Debit Card
38:15.3,4702,TCP  ,39.50.234.195,3898,Mozilla Firefox,,Female,CH,Premium,English,1800.51,No,0,Cash
48:45.8,3902,TCP  ,41.220.68.14,3809,Android App,,Male,IN,Premium,English,1800.51,No,0,Cash
51:49.1,4689,TCP  ,41.230.123.165,264,Safari,,Female,RU,Premium,English,1800.51,No,0,Credit Card
48:28.0,1646,ICMP ,41.249.97.256,706,IOS App,,Female,IT,Premium,English,1800.51,No,0,Debit Card
59:29.3,1532,TCP  ,45.120.112.259,6193,Safari,,Female,NO,Premium,English,1800.51,No,0,Cash
03:54.1,1958,TCP  ,45.59.156.58,353,IOS App,,Female,FR,Premium,German,1800.51,No,0,Cash
09:09.7,4169,TCP  ,46.133.251.142,2905,Others,,Female,CH,Premium,Russian,1800.51,No,0,Cash
09:18.0,2421,TCP  ,46.133.253.150,2209,Others,,Female,CH,Premium,Russian,1800.51,No,0,Credit Card
08:13.1,2950,TCP  ,46.17.100.75,3249,Android App,,Male,IN,Premium,English,1800.51,No,0,Debit Card
14:36.3,3470,TCP  ,46.216.170.61,5013,Chrome,,Male,IT,Premium,Russian,1800.51,No,0,Cash
17:14.7,3581,TCP  ,46.39.228.192,2921,Chrome,,Female,IT,Premium,English,1800.51,No,0,Debit Card
15:47.2,4176,TCP  ,46.55.213.250,2599,Others,,Female,GB,Premium,Spanish,1800.51,No,0,Cash
22:06.7,4309,TCP  ,47.32.203.177,3809,IOS App,,Female,US,Premium,English,1800.51,No,0,Credit Card
24:35.2,3889,TCP  ,49.146.77.218,2831,Mozilla Firefox,,Male,IT,Premium,English,1800.51,No,0,Credit Card
23:11.5,2549,TCP  ,49.201.74.232,3305,Chrome,,Male,AT,Premium,English,1800.51,No,0,Debit Card
29:27.2,1607,TCP  ,49.32.28.31,144,Android App,,Male,PL,Premium,English,1800.51,No,0,Credit Card
29:45.8,1908,TCP  ,49.32.52.39,44,Android App,,Female,IT,Premium,English,1800.51,No,0,Credit Card
31:40.6,4356,TCP  ,49.49.249.1135,3745,Safari,,Male,GB,Premium,English,1800.51,No,0,Cash
33:53.5,4451,TCP  ,50.186.114.73,2267,Others,,Female,SE,Premium,English,1800.51,No,0,Cash
38:31.5,1933,TCP  ,50.243.28.113,46,Android App,,Female,CN,Premium,English,1800.51,No,0,Cash
36:04.5,1798,TCP  ,50.253.255.229,2283,Android App,,Male,AU,Premium,English,1800.51,No,0,Debit Card
40:28.9,2527,TCP  ,50.86.55.117,3745,Others,,Female,JP,Premium,English,1800.51,No,0,Credit Card
41:17.4,2884,TCP  ,50.92.147.251,40,Safari,,Male,IT,Premium,English,1800.51,No,0,Cash
43:33.2,3847,TCP  ,52.24.42.15,3997,Android App,,Female,US,Premium,German,1800.51,No,0,Credit Card
43:37.6,3377,TCP  ,52.27.103.156,2917,Mozilla Firefox,,Male,IT,Premium,English,1800.51,No,0,Cash
45:09.8,4804,TCP  ,54.152.123.161,3865,Others,,Female,IT,Premium,English,1800.51,No,0,Cash
47:13.4,2264,TCP  ,58.10.64.52,3865,Mozilla Firefox,,Male,CA,Premium,Thai,1800.51,No,0,Others
48:33.9,3082,TCP  ,59.84.208.84,3185,Others,,Female,US,Premium,Japanese,1800.51,No,0,Cash
51:55.1,1525,TCP  ,59.94.33.119,3809,Mozilla Firefox,,Male,US,Premium,English,1800.51,No,0,Others
54:54.2,2876,TCP  ,61.219.119.27,3985,IOS App,,Male,US,Premium,English,1800.51,No,0,Others
52:31.3,3591,TCP  ,61.86.253.169,3545,Mozilla Firefox,,Male,CN,Premium,English,1800.51,No,0,Credit Card
57:32.2,4105,TCP  ,62.18.94.131,40,Mozilla Firefox,,Female,IT,Premium,italian,1800.51,No,0,Others
59:49.2,3131,TCP  ,62.94.63.242,3745,Android App,,Female,CA,Premium,English,1800.51,No,0,Credit Card
58:32.0,1871,TCP  ,63.249.246.73,2545,Mozilla Firefox,,Female,PL,Premium,English,1800.51,No,0,Cash
03:25.1,1915,TCP  ,64.215.22.91,40,IOS App,,Female,IT,Premium,English,1800.51,No,0,Cash
10:12.1,4712,TCP  ,66.139.27.5,3745,Mozilla Firefox,,Female,IN,Premium,English,1800.51,No,0,Cash
12:00.2,2240,TCP  ,66.249.93.146,2163,Mozilla Firefox,,Female,IT,Premium,English,1800.51,No,0,Credit Card
15:22.7,3379,TCP  ,66.87.123.1630,2545,Android App,,Male,US,Premium,English,1800.51,No,0,Debit Card
18:25.6,2516,TCP  ,66.87.133.1063,3859,Android App,,Male,PE,Premium,English,1800.51,No,0,Cash
22:46.6,4617,TCP  ,67.198.106.111,2995,Android App,,Male,RU,Premium,English,1800.51,No,0,Cash
23:27.4,3599,TCP  ,67.208.190.10,3849,Mozilla Firefox,,Female,IT,Premium,English,1800.51,No,0,Others
24:30.5,2350,TCP  ,67.235.181.147,3745,Microsoft Edge,,Male,AU,Premium,English,1800.51,No,0,Debit Card
25:11.9,4841,TCP  ,67.251.123.84,2889,Others,,Male,IT,Premium,English,1800.51,No,0,Debit Card
26:09.6,2289,TCP  ,67.59.214.88,3735,Chrome,,Female,AT,Premium,English,1800.51,No,0,Cash
33:23.9,3945,TCP  ,68.70.16.63,1877,IOS App,,Male,JP,Premium,English,1800.51,No,0,Cash
43:38.6,2884,TCP  ,70.198.198.546,1937,Chrome,,Male,CA,Premium,English,1800.51,No,0,Cash
45:51.0,4664,TCP  ,70.209.143.9,46,Mozilla Firefox,,Male,IT,Premium,English,1800.51,No,0,Credit Card
45:53.6,3049,TCP  ,70.209.55.244,2883,Chrome,,Female,CA,Premium,English,1800.51,No,0,Credit Card
49:22.4,3886,TCP  ,71.191.195.114,1285,Microsoft Edge,,Male,IT,Premium,English,1800.51,No,0,Credit Card
49:58.1,3341,TCP  ,71.216.87.251,2403,Mozilla Firefox,,Female,IN,Premium,English,1800.51,No,0,Credit Card
54:02.9,2527,TCP  ,71.244.135.68,40,Android App,,Male,CA,Premium,English,1800.51,No,0,Debit Card
53:49.8,4879,TCP  ,71.246.199.185,3809,Android App,,Female,AU,Premium,English,1800.51,No,0,Cash
55:41.3,1830,TCP  ,71.75.211.165,4233,Others,,Male,US,Premium,English,1800.51,No,0,Cash
57:43.3,1990,TCP  ,72.13.87.238,3003,Android App,,Male,AU,Premium,English,1800.51,No,0,Credit Card
01:47.3,2547,TCP  ,72.68.149.218,3745,Android App,,Female,US,Premium,English,1800.51,No,0,Cash
04:29.8,4175,TCP  ,73.17.245.49,88,Others,,Male,IN,Premium,English,1800.51,No,0,Debit Card
05:39.3,1558,TCP  ,73.193.199.185,46,Android App,,Female,CO,Premium,English,1800.51,No,0,Credit Card
03:55.2,2686,TCP  ,73.226.65.11,5957,Microsoft Edge,,Female,JP,Premium,English,1800.51,No,0,Cash
07:13.4,3503,TCP  ,73.229.75.197,2889,Safari,,Female,AR,Premium,English,1800.51,No,0,Debit Card
07:51.8,1784,TCP  ,73.247.99.39,3249,Safari,,Male,CN,Premium,English,1800.51,No,0,Cash
14:08.2,3479,TCP  ,74.209.58.96,2883,Mozilla Firefox,,Female,US,Premium,English,1800.51,No,0,Cash
19:25.0,4136,TCP  ,75.161.115.25,2883,Android App,,Female,IT,Premium,English,1800.51,No,0,Cash
21:59.1,2243,TCP  ,75.73.68.61,40,IOS App,,Male,US,Premium,English,1800.51,No,0,Credit Card
22:20.4,3588,TCP  ,76.107.155.21,3809,Others,,Male,IT,Premium,English,1800.51,No,0,Credit Card
22:40.8,3639,TCP  ,76.123.254.227,3745,Microsoft Edge,,Female,US,Premium,English,1800.51,No,0,Credit Card
34:29.1,1973,TCP  ,78.100.193.53,2889,Mozilla Firefox,,Male,CH,Premium,English,1800.51,No,0,Cash
37:55.6,2545,TCP  ,78.198.172.86,3745,Android App,,Male,IT,Premium,English,1800.51,No,0,Credit Card
39:36.9,1898,TCP  ,78.25.123.1118,3035,IOS App,,Male,SE,Premium,Russian,1800.51,No,0,Others
39:36.9,2882,TCP  ,78.25.123.1177,4225,IOS App,,Female,RU,Premium,Russian,1800.51,No,0,Debit Card
43:56.9,3153,TCP  ,79.133.47.148,3809,Microsoft Edge,,Female,AT,Premium,English,1800.51,No,0,Cash
45:57.1,3491,TCP  ,79.137.181.211,46,IOS App,,Female,US,Premium,Russian,1800.51,No,0,Cash
47:35.5,2363,TCP  ,79.228.208.18,3025,Chrome,,Female,CA,Premium,English,1800.51,No,0,Cash
48:15.5,2158,TCP  ,79.244.58.210,3985,Android App,,Male,IN,Premium,English,1800.51,No,0,Debit Card
58:26.1,2719,TCP  ,81.141.187.259,2169,Others,,Male,DE,Premium,English,1800.51,No,0,Others
57:04.9,3157,TCP  ,81.218.122.90,2267,Android App,,Female,GB,Premium,English,1800.51,No,0,Credit Card
06:36.4,3921,TCP  ,82.145.221.131,2883,Microsoft Edge,,Female,IT,Premium,Russian,1800.51,No,0,Credit Card
13:50.0,3333,TCP  ,82.242.11.132,2379,Android App,,Female,RU,Premium,French,1800.51,No,0,Cash
16:32.6,2485,TCP  ,82.58.76.17,2279,Safari,,Male,CH,Premium,English,1800.51,No,0,Cash
17:25.8,2546,TCP  ,83.240.56.211,4277,Chrome,,Female,PL,Premium,English,1800.51,No,0,Cash
29:44.0,1645,TCP  ,85.96.66.156,3745,Mozilla Firefox,,Male,IT,Premium,English,1800.51,No,0,Credit Card
30:50.2,4261,TCP  ,86.111.138.220,2225,Android App,,Male,IT,Premium,English,1800.51,No,0,Cash
31:43.4,3482,TCP  ,86.134.6.98,2575,IOS App,,Female,IT,Premium,English,1800.51,No,0,Debit Card
37:59.8,3849,TCP  ,86.187.170.202,3745,IOS App,,Male,IT,Premium,English,1800.51,No,0,Others
38:10.3,2872,TCP  ,86.189.196.108,5462,IOS App,,Female,AU,Premium,English,1800.51,No,0,Others
36:17.6,1924,TCP  ,86.215.164.32,3607,Others,,Female,IT,Premium,French,1800.51,No,0,Others
39:57.2,3568,TCP  ,86.27.239.70,3745,Android App,,Female,JP,Premium,English,1800.51,No,0,Debit Card
40:56.4,4548,TCP  ,86.62.110.41,4322,IOS App,,Male,IT,Premium,English,1800.51,No,0,Cash
41:15.8,3583,TCP  ,86.81.207.229,2477,Microsoft Edge,,Male,KR,Premium,Dutch,1800.51,No,0,Cash
38:31.3,3243,TCP  ,86.96.65.15,5301,Others,,Female,AT,Premium,English,1800.51,No,0,Credit Card
42:55.5,3115,TCP  ,87.126.81.162,2916,Chrome,,Male,IT,Premium,Spanish,1800.51,No,0,Credit Card
43:06.7,4831,TCP  ,88.135.203.180,4517,Safari,,Male,JP,Premium,Russian,1800.51,No,0,Credit Card
46:04.5,4767,TCP  ,88.135.233.79,3745,IOS App,,Female,CN,Premium,Russian,1800.51,No,0,Credit Card
47:11.3,2033,TCP  ,88.170.212.108,1469,Mozilla Firefox,,Female,PR,Premium,French,1800.51,No,0,Cash
57:20.0,1576,TCP  ,90.110.239.102,3102,Mozilla Firefox,,Female,CA,Premium,Spanish,1800.51,No,0,Cash
57:43.0,4519,TCP  ,90.127.44.50,3745,Chrome,,Female,US,Premium,Spanish,1800.51,No,0,Credit Card
55:03.3,3505,TCP  ,90.146.111.140,3305,IOS App,,Female,US,Premium,Spanish,1800.51,No,0,Cash
04:36.2,3351,TCP  ,91.185.160.202,2950,Mozilla Firefox,,Female,CA,Premium,English,1800.51,No,0,Debit Card
04:48.9,4774,TCP  ,91.191.199.223,3036,Android App,,Male,RU,Premium,English,1800.51,No,0,Cash
05:08.6,2686,TCP  ,91.193.166.194,3745,Android App,,Male,US,Premium,English,1800.51,No,0,Credit Card
07:15.9,3073,TCP  ,91.200.12.7,1604,Microsoft Edge,,Female,PE,Premium,Spanish,1800.51,No,0,Cash
08:03.4,3198,TCP  ,91.209.8.2598,3022,Microsoft Edge,,Male,KR,Premium,Spanish,1800.51,No,0,Cash
04:05.0,1786,TCP  ,91.214.82.76,2355,Chrome,,Female,IN,Premium,Russian,1800.51,No,0,Cash
09:03.6,2090,TCP  ,91.214.85.77,3269,Chrome,,Female,US,Premium,English,1800.51,No,0,Others
06:58.5,4686,UDP  ,91.221.70.27,438,Android App,,Female,IT,Premium,English,1800.51,No,0,Cash
09:56.1,2195,TCP  ,91.222.228.217,3745,Android App,,Female,IT,Premium,English,1800.51,No,0,Cash
08:07.3,3634,TCP  ,91.36.133.27,2215,Microsoft Edge,,Male,IT,Premium,German,1800.51,No,0,Credit Card
14:22.6,1915,TCP  ,92.147.98.22,3745,Mozilla Firefox,,Female,CN,Premium,English,1800.51,No,0,Others
15:27.3,3071,TCP  ,92.17.164.146,40,IOS App,,Male,US,Premium,English,1800.51,No,0,Cash
17:35.4,2736,TCP  ,92.27.79.144,2429,Mozilla Firefox,,Female,RU,Premium,English,1800.51,No,0,Cash
20:55.5,2201,TCP  ,93.124.112.61,3745,Microsoft Edge,,Female,US,Premium,Russian,1800.51,No,0,Cash
24:45.2,3959,UDP  ,93.80.233.10,122,Mozilla Firefox,,Female,IN,Premium,English,1800.51,No,0,Credit Card
32:53.9,3816,TCP  ,94.242.227.106,3745,Others,,Male,RU,Premium,English,1800.51,No,0,Debit Card
43:25.5,2540,TCP  ,95.79.5.101,3809,Android App,,Female,PL,Premium,English,1800.51,No,0,Debit Card
48:05.5,2503,TCP  ,96.88.52.67,3745,Android App,,Male,US,Premium,English,1800.51,No,0,Cash
50:45.4,1939,TCP  ,97.71.31.145,3745,Others,,Male,RU,Premium,English,1800.51,No,0,Cash
50:45.6,2730,TCP  ,98.214.87.99,3185,IOS App,,Male,IT,Premium,English,1800.51,No,0,Cash
56:26.4,2943,TCP  ,99.166.148.58,1601,Android App,,Female,AU,Premium,English,1800.51,No,0,Debit Card
57:07.1,1934,TCP  ,99.226.199.109,3745,Android App,,Female,IT,Premium,English,1800.51,No,0,Others
58:05.2,3970,TCP  ,99.236.45.247,46,IOS App,,Male,US,Premium,English,1800.51,No,0,Debit Card
02:48.6,1968,TCP  ,101.182.248.82,3745,Safari,,Female,IT,Premium,English,1800.51,No,0,Credit Card
14:32.6,2619,TCP  ,103.61.52.79,2918,IOS App,,Female,IN,Premium,English,1800.51,No,0,Cash
22:13.0,3200,TCP  ,104.155.126.255,3467,Mozilla Firefox,,Male,CA,Premium,English,1800.51,No,0,Cash
28:41.2,3980,TCP  ,104.227.17.155,2585,Chrome,,Male,US,Premium,English,1800.51,No,0,Cash
33:16.2,2549,TCP  ,104.238.221.40,3929,Android App,,Male,IN,Premium,English,1800.51,No,0,Cash
33:37.5,2472,TCP  ,104.238.32.58,3745,Chrome,,Male,JP,Premium,English,1800.51,No,0,Credit Card
41:47.9,2393,TCP  ,105.3.205.91,1845,Others,,Male,IN,Premium,English,1800.51,No,0,Cash
45:01.8,3074,TCP  ,106.192.147.200,3745,Android App,,Female,US,Premium,English,1800.51,No,0,Cash
53:17.7,3030,TCP  ,106.79.49.173,3646,IOS App,,Male,IT,Premium,English,1800.51,No,0,Credit Card
57:19.5,3867,TCP  ,107.150.87.93,3745,Android App,,Female,CA,Premium,English,1800.51,No,0,Credit Card
59:27.2,4208,TCP  ,107.167.104.183,3745,Others,,Female,US,Premium,English,1800.51,No,0,Debit Card
57:22.8,2089,TCP  ,107.167.105.140,3305,Safari,,Female,CA,Premium,English,1800.51,No,0,Credit Card
02:52.5,3448,TCP  ,107.167.108.127,3797,Android App,,Female,IT,Premium,English,1800.51,No,0,Credit Card
04:23.8,3502,TCP  ,107.167.108.24,40,Android App,,Male,IT,Premium,English,1800.51,No,0,Debit Card
07:54.5,4604,TCP  ,107.172.229.230,4813,Safari,,Male,US,Premium,English,1800.51,No,0,Credit Card
14:22.4,3947,TCP  ,107.175.159.2359,2889,Android App,,Male,AU,Premium,English,1800.51,No,0,Credit Card
28:44.2,2178,TCP  ,108.198.199.127,3539,Chrome,,Male,NO,Premium,English,1800.51,No,0,Credit Card
32:28.8,3442,TCP  ,108.208.158.107,2837,Mozilla Firefox,,Female,JP,Premium,English,1800.51,No,0,Credit Card
35:16.9,3269,TCP  ,108.94.185.160,1988,Chrome,,Male,IN,Premium,English,1800.51,No,0,Others
40:10.3,3995,UDP  ,109.175.100.1753,441,Android App,,Female,AR,Premium,italian,1800.51,No,0,Credit Card
45:32.8,4645,TCP  ,109.222.74.235,40,Safari,,Female,AT,Premium,English,1800.51,No,0,Credit Card
47:14.9,3260,TCP  ,109.63.228.238,2157,Mozilla Firefox,,Female,RU,Premium,English,1800.51,No,0,Cash
51:26.8,2504,TCP  ,110.227.130.221,925,IOS App,,Female,IT,Premium,English,1800.51,No,0,Credit Card
53:25.7,4937,TCP  ,112.120.183.9,2267,Safari,,Female,AT,Premium,English,1800.51,No,0,Others
57:29.8,4832,TCP  ,112.134.71.31,46,Safari,,Female,CN,Premium,English,1800.51,No,0,Cash
57:35.1,2575,TCP  ,112.172.218.70,44,Microsoft Edge,,Female,IT,Premium,English,1800.51,No,0,Others
04:03.7,1868,TCP  ,113.197.180.44,3185,Mozilla Firefox,,Male,US,Premium,Japanese,1800.51,No,0,Others
12:09.5,3693,TCP  ,114.121.155.2466,40,Safari,,Male,GB,Premium,English,1800.51,No,0,Credit Card
09:13.0,4756,TCP  ,114.121.155.2632,2395,Safari,,Female,CA,Premium,English,1800.51,No,0,Cash
11:20.6,3274,UDP  ,114.125.178.34,437,IOS App,,Male,IT,Premium,English,1800.51,No,0,Cash
16:52.4,3765,TCP  ,114.153.79.140,92,Android App,,Male,CA,Premium,swahili,1800.51,No,0,Cash
32:09.2,3550,TCP  ,116.94.15.158,3545,Android App,,Male,IN,Premium,English,1800.51,No,0,Credit Card
52:09.7,2573,TCP  ,118.200.147.186,4057,Android App,,Male,GB,Premium,English,1800.51,No,0,Others
00:06.2,3961,TCP  ,119.42.120.61,3945,Android App,,Female,US,Premium,Thai,1800.51,No,0,Cash
12:31.0,2094,TCP  ,121.180.148.21,361,IOS App,,Female,GB,Premium,Russian,1800.51,No,0,Credit Card
11:54.2,2777,TCP  ,121.21.226.128,2267,Safari,,Female,PL,Premium,English,1800.51,No,0,Debit Card
14:14.2,2173,UDP  ,121.54.44.98,46,IOS App,,Female,ZA,Premium,English,1800.51,No,0,Cash
17:12.3,4729,TCP  ,121.54.58.304,3357,Chrome,,Female,CA,Premium,English,1800.51,No,0,Others
25:16.1,4674,TCP  ,122.167.139.24,46,Others,,Female,IN,Premium,English,1800.51,No,0,Debit Card
32:14.8,4095,TCP  ,122.54.163.174,1023,Microsoft Edge,,Female,PL,Premium,English,1800.51,No,0,Cash
41:46.9,1947,TCP  ,124.123.119.197,1237,Others,,Female,IT,Premium,English,1800.51,No,0,Debit Card
49:17.6,4126,TCP  ,125.7.8.122,1678,Chrome,,Male,JP,Premium,English,1800.51,No,0,Debit Card
53:32.1,4187,TCP  ,126.205.146.229,40,Android App,,Female,IN,Premium,English,1800.51,No,0,Debit Card
06:35.3,2185,TCP  ,74.82.4.46,3185,Safari,,Male,DE,Premium,Spanish,2100,No,0,Debit Card
24:01.8,3847,TCP  ,77.101.67.38,3433,Android App,,Female,CA,Premium,Spanish,2100,No,0,Others
27:20.5,1507,TCP  ,77.103.180.55,44,Chrome,,Female,NO,Premium,English,2100,No,0,Debit Card
30:59.0,2238,TCP  ,77.68.251.113,92,IOS App,,Female,CH,Premium,English,2100,No,0,Cash
37:18.4,3568,TCP  ,78.242.131.51,44,Microsoft Edge,,Male,IN,Premium,French,2100,No,0,Others
50:22.9,4758,TCP  ,80.1.163.73,3185,Android App,,Male,US,Premium,English,2100,No,0,Credit Card
50:52.8,4681,TCP  ,80.12.59.180,3185,IOS App,,Male,AR,Premium,English,2100,No,0,Cash
52:17.8,3808,TCP  ,80.215.166.240,3185,Others,,Female,CA,Premium,French,2100,No,0,Credit Card
01:06.3,2346,TCP  ,81.17.137.162,80,Mozilla Firefox,,Female,GB,Premium,Russian,2100,No,0,Credit Card
15:10.1,2458,TCP  ,82.145.220.211,292,Mozilla Firefox,,Female,IT,Premium,English,2100,No,0,Credit Card
19:32.3,3230,TCP  ,82.211.19.57,2457,Mozilla Firefox,,Male,US,Premium,serbian,2100,No,0,Credit Card
19:05.3,4789,TCP  ,82.3.15.94,2163,Others,,Female,JP,Premium,English,2100,No,0,Credit Card
20:37.7,3403,TCP  ,82.6.90.261,3185,Mozilla Firefox,,Female,US,Premium,English,2100,No,0,Credit Card
36:22.7,4061,TCP  ,85.135.85.137,40,Chrome,,Female,CA,Premium,Spanish,2100,No,0,Cash
49:41.3,1907,TCP  ,86.47.148.52,2163,IOS App,,Male,AR,Premium,English,2100,No,0,Others
51:03.1,2334,TCP  ,86.96.13.256,2267,Others,,Female,US,Premium,English,2100,No,0,Debit Card
52:40.7,2000,TCP  ,87.133.121.256,1602,Mozilla Firefox,,Male,US,Premium,English,2100,No,0,Cash
04:46.8,3839,TCP  ,88.244.134.88,40,Others,,Female,IT,Premium,English,2100,No,0,Cash
08:38.3,4189,TCP  ,89.252.16.131,3289,Android App,,Male,RU,Premium,Russian,2100,No,0,Cash
14:26.7,2270,TCP  ,90.209.219.255,2163,Mozilla Firefox,,Female,GB,Premium,English,2100,No,0,Cash
28:18.1,3327,TCP  ,91.229.72.251,2163,Others,,Female,PL,Premium,English,2100,No,0,Cash
37:21.1,3588,TCP  ,92.18.235.246,3369,Chrome,,Male,IT,Premium,English,2100,No,0,Cash
44:01.2,2721,TCP  ,93.173.33.202,3185,Safari,,Male,CN,Premium,English,2100,No,0,Credit Card
10:16.1,1768,TCP  ,95.220.124.230,2387,Microsoft Edge,,Female,US,Premium,English,2100,No,0,Debit Card
30:58.8,4950,TCP  ,98.118.36.39,6630,Mozilla Firefox,,Female,IT,Premium,English,2100,No,0,Cash
31:40.6,3778,TCP  ,98.166.216.252,40,Others,,Female,US,Premium,English,2100,No,0,Cash
34:10.4,4486,TCP  ,99.225.223.195,2331,Microsoft Edge,,Male,JP,Premium,English,2100,No,0,Debit Card
34:23.6,4074,TCP  ,99.227.225.178,3289,IOS App,,Female,US,Premium,English,2100,No,0,Debit Card
43:19.9,2131,TCP  ,100.14.142.196,3249,Others,,Female,GB,Premium,English,2100,No,0,Credit Card
50:53.9,1853,TCP  ,103.17.88.13,738,Others,,Female,CH,Premium,English,2100,No,0,Credit Card
59:12.7,2544,TCP  ,103.239.54.172,439,Chrome,,Female,IE,Premium,English,2100,No,0,Cash
03:43.0,3545,TCP  ,103.57.93.45,2163,Microsoft Edge,,Female,IT,Premium,mongolian,2100,No,0,Cash
